gene	tier	chrom	region_start	region_end	region_length	bases_covered	mean_depth	median_depth	sum_depth	min_depth	max_depth	std_depth	pct_zero	base_gene	num_copies	gene_length	Strand	source	is_paralog
LOC111817763	T4	chrX	180894117	180908089	13972	13972	18.682078442599483	19	261026.0	13	24	2.4886198534202433	0.0	LOC111817763	1.0	3972.0	-	Liftoff	False
CLTRN	T3	chrX	180912104	180965922	53818	53818	19.686480359730947	20	1059487.0	10	26	2.426537750936432	0.0	CLTRN	1.0	43818.0	+	Liftoff	False
35537at314147	BUSCO	chrX	180912264	180965617	53353	53353	19.71729799636384	20	1051977.0	10	26	2.406542283206314	0.0						
ACE2	T4	chrX	180990250	181057575	67325	67325	21.36607500928333	22	1438471.0	8	29	4.101207044879768	0.0	ACE2	1.0	57325.0	+	Liftoff	False
9049at314147	BUSCO	chrX	180990398	181055976	65578	65578	21.309143310256488	22	1397411.0	8	29	4.1387530925519656	0.0						
BMX	T4	chrX	181050582	181120793	70211	70211	20.853612681773512	21	1464153.0	13	29	2.9459904754677235	0.0	BMX	1.0	60211.0	-	Liftoff	False
10328at314147	BUSCO	chrX	181050951	181112239	61288	61288	20.46268437540791	20	1254117.0	13	26	2.771271928235204	0.0						
PIR	T3	chrX	181118953	181283698	164745	164745	22.86663631673192	23	3767164.0	11	34	4.4644884596874626	0.0	PIR	1.0	154745.0	+	Liftoff	False
LOC111817776	T4	chrX	181264914	181275042	10128	10128	28.77892969984202	30	291473.0	20	34	3.998346118367176	0.0	LOC111817776	1.0	128.0	-	Liftoff	False
VEGFD	T4	chrX	181273698	181321537	47839	47839	22.850226802399717	22	1093132.0	11	36	4.9061594141763925	0.0	VEGFD	1.0	37839.0	+	Liftoff	False
23070at314147	BUSCO	chrX	181274272	181320318	46046	46046	22.568931068931068	22	1039209.0	11	33	4.655622293239266	0.0						
PIGA	T3	chrX	181318384	181342518	24134	24134	30.231747741775088	30	729613.0	20	36	1.7955825798898148	0.0	PIGA	1.0	14134.0	+	Liftoff	False
ASB11	T4	chrX	181337713	181368145	30432	30432	22.763144058885384	24	692728.0	13	32	4.323150175973646	0.0	ASB11	1.0	20432.0	+	Liftoff	False
26345at314147	BUSCO	chrX	181337763	181367681	29918	29918	22.822147202353097	24	682793.0	13	32	4.3120270507857255	0.0						
ASB9	T4	chrX	181375667	181416319	40652	40652	22.651431663878775	22	920826.0	13	30	4.05477230656206	0.0	ASB9	1.0	30652.0	+	Liftoff	False
29754at314147	BUSCO	chrX	181376732	181415419	38687	38687	22.863287409207228	23	884512.0	13	30	4.016122569966748	0.0						
LOC111817753	T4	chrX	181624796	181635365	10569	10569	24.942567887217333	25	263618.0	20	29	1.7456849388474165	0.0	LOC111817753	1.0	569.0	-	Liftoff	False
15852at314147	BUSCO	chrX	181959748	182032945	73197	73197	21.006858204571227	21	1537639.0	10	29	4.351021096372648	0.0						
MOSPD2	T3	chrX	181973909	182033209	59300	59300	21.448532883642496	21	1271898.0	10	29	4.632905116726238	0.0	MOSPD2	1.0	49300.0	-	Liftoff	False
6807at314147	BUSCO	chrX	182030437	182060243	29806	29806	26.093202710863583	27	777734.0	18	30	2.35451743695136	0.0						
FANCB	T4	chrX	182030438	182060307	29869	29869	26.09508185744417	27	779434.0	18	30	2.3523809336380865	0.0	FANCB	1.0	19869.0	+	Liftoff	False
GLRA2	T3	chrX	182275678	182555608	279930	279930	20.903379416282643	20	5851483.0	7	39	4.976481573680882	0.0	GLRA2	1.0	269930.0	-	Liftoff	False
LOC111817772	T3	chrX	183148328	183158435	10107	10107	21.73552983081033	22	219681.0	16	25	1.724696821796653	0.0	LOC111817772	1.0	107.0	+	Liftoff	False
EEF1A1-DL50	T1	chrX	183205765	183217497	11732	11732	17.394391408114558	17	204071.0	9	22	2.990611388018135	0.0	EEF1A1	51.0	1732.0	+	AUGUSTUS	True
LOC111817773	T4	chrX	183229642	183239749	10107	10107	32.120015830612445	33	324637.0	25	35	1.8876481854561182	0.0	LOC111817773	1.0	107.0	+	Liftoff	False
GEMIN8	T4	chrX	183482218	183515272	33054	33054	19.987626308464936	20	660671.0	11	25	2.905335356376526	0.0	GEMIN8	1.0	23054.0	+	Liftoff	False
38481at314147	BUSCO	chrX	183492827	183514919	22092	22092	18.6948216548977	19	413006.0	11	24	2.4016833487615767	0.0						
GPM6B	T4	chrX	183597499	183764220	166721	166721	18.905290875174693	20	3151909.0	6	32	5.024188910751797	0.0	GPM6B	1.0	156721.0	+	Liftoff	False
25185at314147	BUSCO	chrX	183711698	183762015	50317	50317	21.00973825943518	21	1057147.0	11	32	4.034913385690844	0.0						
OFD1	T4	chrX	183755676	183811576	55900	55900	16.420178890876564	15	917888.0	8	29	4.99360026607777	0.0	OFD1	1.0	45900.0	-	Liftoff	False
7912at314147	BUSCO	chrX	183755995	183810948	54953	54953	16.279366003675868	15	894600.0	8	28	4.859983701554789	0.0						
TRAPPC2	T3	chrX	183801653	183828281	26628	26628	24.874943668319062	25	662370.0	15	30	2.9260678917066074	0.0	TRAPPC2	3.0	16628.0	+	Liftoff	False
RAB9A	T3	chrX	183820973	183885315	64342	64342	17.247163594541668	17	1109717.0	7	30	3.727612829535723	0.0	RAB9A	1.0	54342.0	-	Liftoff	False
TCEANC	T4	chrX	183895949	183915359	19410	19410	18.117877382792376	18	351668.0	13	23	2.5890059692313665	0.0	TCEANC	1.0	9410.0	-	Liftoff	False
25602at314147	BUSCO	chrX	183896355	183907412	11057	11057	19.87139368725694	20	219718.0	16	23	1.6631692719224305	0.0						
EGFL6	T3	chrX	183925021	183999360	74339	74339	17.505320222225212	17	1301328.0	7	29	4.562602928470099	0.0	EGFL6	1.0	64339.0	-	Liftoff	False
16280at314147	BUSCO	chrX	183925462	183999244	73782	73782	17.507820335583204	17	1291762.0	7	29	4.579532771391635	0.0						
TMSB4X	T3	chrX	184684357	184696512	12155	12155	13.835376388317565	13	168169.0	8	20	2.744900483323638	0.0	TMSB4X	1.0	2155.0	-	Liftoff	False
TLR8	T4	chrX	184725452	184754576	29124	29124	21.983106716110424	23	640236.0	12	29	4.587996049450228	0.0	TLR8	1.0	19124.0	-	Liftoff	False
4655at314147	BUSCO	chrX	184726227	184739333	13106	13106	26.114451396307036	26	342256.0	14	29	1.7467093804681064	0.0						
ATG4D-L1	T2	chrX	184821320	184833233	11913	11913	15.870393687568203	16	189064.0	11	20	1.8330808305837103	0.0	ATG4D	2.0	1913.0	-	Liftoff	True
TLR7	T3	chrX	184890204	184925031	34827	34827	26.91543917075832	27	937384.0	16	35	3.95241881697492	0.0	TLR7	1.0	24827.0	-	Liftoff	False
5015at314147	BUSCO	chrX	184891777	184904925	13148	13148	26.425235777304533	26	347439.0	19	32	2.0846022115427565	0.0						
PRPS2	T4	chrX	184957458	184998674	41216	41216	12.996554736024844	13	535666.0	6	18	2.5559324962109593	0.0	PRPS2	1.0	31216.0	-	Liftoff	False
LOC111817761	T4	chrX	185006299	185039177	32878	32878	16.50903339619198	17	542784.0	5	29	4.062482732934459	0.0	LOC111817761	1.0	22878.0	+	Liftoff	False
FRMPD4	T4	chrX	185063963	185314317	250354	250354	20.728528403780246	21	5189470.0	6	33	4.859575219127974	0.0	FRMPD4	1.0	240354.0	-	Liftoff	False
RPLP0-DL11	T2	chrX	185657139	185670394	13255	13255	24.107959260656354	25	319551.0	16	28	2.1516709059506103	0.0	RPLP0	13.0	3255.0	+	AUGUSTUS	True
MSL3	T4	chrX	186263732	186294032	30300	30300	18.35953795379538	18	556294.0	10	23	2.329529149236041	0.0	MSL3	1.0	20300.0	-	Liftoff	False
ARHGAP6	T3	chrX	186409354	187009989	600635	600635	22.36631897908047	22	13433994.0	9	36	4.448620804766503	0.0	ARHGAP6	1.0	590635.0	+	Liftoff	False
AMELX	T4	chrX	186852309	186869411	17102	17102	23.525026312711965	25	402325.0	10	32	5.547241266663464	0.0	AMELX	1.0	7102.0	-	Liftoff	False
HCCS	T3	chrX	187011094	187033263	22169	22169	21.164012810681584	22	469185.0	14	26	3.1792612617736933	0.0	HCCS	1.0	12169.0	-	Liftoff	False
LOC111817750	T4	chrX	187534783	187555243	20460	20460	18.42678396871945	18	377012.0	11	24	2.589052469040728	0.0	LOC111817750	1.0	10460.0	+	Liftoff	False
MID1	T3	chrX	187903804	188310993	407189	407189	19.942653165974523	20	8120429.0	7	36	4.857317668085006	0.0	MID1	1.0	397189.0	+	Liftoff	False
CLCN4	T3	chrX	188594128	188688397	94269	94269	15.31898078901866	15	1444105.0	6	26	3.7399052410599913	0.0	CLCN4	1.0	84269.0	-	Liftoff	False
8729at314147	BUSCO	chrX	188598875	188652506	53631	53631	16.807760437060654	16	901417.0	6	26	3.8176197194476296	0.0						
WWC3	T4	chrX	188698166	188824696	126530	126530	16.77549988145104	16	2122604.0	5	31	4.505523932591676	0.0	WWC3	1.0	116530.0	-	Liftoff	False
5860at314147	BUSCO	chrX	188700830	188778102	77272	77272	17.19255357697484	16	1328503.0	6	31	5.0636440113391865	0.0						
LOC111817775	T4	chrX	188885114	188895219	10105	10105	20.881147946561107	21	211004.0	17	24	1.2423445411054554	0.0	LOC111817775	1.0	105.0	+	Liftoff	False
YWHAH-DL2	T2	chrX	188907354	188919458	12104	12104	17.771810971579644	18	215110.0	12	22	2.0818460810175514	0.0	YWHAH	4.0	2104.0	+	AUGUSTUS	True
YWHAH-DL3	T2	chrX	188923211	188935316	12105	12105	14.259562164394879	15	172612.0	8	22	3.256974921702751	0.0	YWHAH	4.0	2105.0	-	AUGUSTUS	True
LOC111814727	T3	chrX	189151447	189161572	10125	10125	18.27101234567901	18	184994.0	14	22	1.5030616367262504	0.0	LOC111814727	1.0	125.0	+	Liftoff	False
PRDM9	T3	chrX	189173802	189190326	16524	16524	18.470104091019124	18	305200.0	13	22	1.9635419371778486	0.0	PRDM9	1.0	6524.0	-	Liftoff	False
LOC101567490	T3	chrX	189354063	189387511	33448	33448	17.56550466395599	17	587531.0	10	27	3.8821989293062082	0.0	LOC101567490	1.0	23448.0	+	Liftoff	False
LOC101562067	T3	chrX	189585330	189599822	14492	14492	12.854126414573559	12	186282.0	8	18	2.4414991237603765	0.0	LOC101562067	1.0	4492.0	+	Liftoff	False
LOC101575321	T3	chrX	189741553	189756506	14953	14953	19.549120577810474	19	292318.0	15	22	1.1120038641272048	0.0	LOC101575321	1.0	4953.0	-	Liftoff	False
LOC101560229	T3	chrX	189863535	189875562	12027	12027	16.31770183753222	18	196253.0	8	22	3.7379340684292846	0.0	LOC101560229	1.0	2027.0	+	Liftoff	False
SHROOM2	T3	chrX	189987276	190171634	184358	184358	14.555788194708121	14	2683476.0	4	32	5.119387281431651	0.0	SHROOM2	1.0	174358.0	-	Liftoff	False
LOC111814486	T3	chrX	190114900	190125007	10107	10107	12.657860888493124	13	127933.0	7	19	2.7795718883486678	0.0	LOC111814486	1.0	107.0	+	Liftoff	False
LOC111814487	T3	chrX	190121663	190131766	10103	10103	15.259130951202613	16	154163.0	9	18	1.8011509723715122	0.0	LOC111814487	1.0	103.0	+	Liftoff	False
23489at314147	BUSCO	chrX	190189589	190228468	38879	38879	17.49427711618097	18	680160.0	9	24	3.013274627975215	0.0						
GPR143	T3	chrX	190189590	190228693	39103	39103	17.518016520471576	18	685007.0	9	24	3.020914647766384	0.0	GPR143	1.0	29103.0	+	Liftoff	False
TBL1X	T3	chrX	190352110	190587080	234970	234970	17.091454228199346	17	4015979.0	5	30	3.577703851209607	0.0	TBL1X	1.0	224970.0	-	Liftoff	False
LOC111814482	T4	chrX	190619474	190632859	13385	13385	12.608591707134853	13	168766.0	8	16	1.6395470267791923	0.0	LOC111814482	1.0	3385.0	-	Liftoff	False
LOC111814483	T3	chrX	190739408	190772490	33082	33082	10.445650202527053	11	345563.0	2	18	3.2519440227306657	0.0	LOC111814483	1.0	23082.0	+	Liftoff	False
ANOS1	T3	chrX	191423245	191643913	220668	220668	15.806274584443598	16	3487939.0	4	31	4.6112910226078405	0.0	ANOS1	1.0	210668.0	+	Liftoff	False
LOC111814322	T4	chrX	191606532	191616640	10108	10108	22.36466165413534	22	226062.0	15	28	2.665864199363425	0.0	LOC111814322	1.0	108.0	+	Liftoff	False
LOC111814324	T4	chrX	191724519	191734624	10105	10105	13.662840178129638	14	138063.0	8	18	2.3992885405738553	0.0	LOC111814324	1.0	105.0	-	Liftoff	False
LOC111814321	T4	chrX	192243632	192278522	34890	34890	23.870707939237604	24	832849.0	7	38	4.9440137639797115	0.0	LOC111814321	1.0	24890.0	-	Liftoff	False
PNPLA4	T3	chrX	192314075	192452375	138300	138300	27.740108459869848	29	3836457.0	1	48	10.401068455034466	0.0	PNPLA4	1.0	128300.0	+	Liftoff	False
STS	T3	chrX	192998901	193202576	203675	203675	27.765606971891494	28	5655160.0	1	49	9.409335723473264	0.0	STS	1.0	193675.0	-	Liftoff	False
LOC111814323	T4	chrX	193200224	193210332	10108	10108	20.45340324495449	22	206743.0	6	25	3.4514991742859205	0.0	LOC111814323	1.0	108.0	-	Liftoff	False
PUDP-DL2	T2	chrX	193210053	193286714	76661	76661	25.479605014283663	24	1953292.0	3	45	7.060860162838141	0.0	PUDP	3.0	66661.0	+	gmst	True
NLGN4X	T3	chrX	194287393	194626190	338797	338797	28.121957986640968	29	9527635.0	4	44	7.220382286634479	0.0	NLGN4X	1.0	328797.0	+	Liftoff	False
ASMT	T4	chrX	196133249	196149175	15926	15926	9.69201306040437	10	154355.0	0	17	5.621257732426672	0.6279040562602034	ASMT	1.0	5926.0	+	Liftoff	False
ZBED1	T4	chrX	196261985	196275571	13586	13586	12.520315030178125	13	170101.0	4	17	1.611339478884901	0.0	ZBED1	1.0	3586.0	-	Liftoff	False
CD99	T4	chrX	196325787	196347038	21251	21251	17.10568914404028	17	363513.0	5	23	3.612107580062403	0.0	CD99	1.0	11251.0	+	Liftoff	False
LOC111814143	T4	chrX	196338211	196355566	17355	17355	12.482281763180639	14	216630.0	3	21	4.858714302717874	0.0	LOC111814143	1.0	7355.0	+	Liftoff	False
ARSE	T4	chrX	196375011	196396694	21683	21683	15.66346907715722	18	339631.0	1	25	6.998953459615433	0.0	ARSE	1.0	11683.0	-	Liftoff	False
LOC111814156	T4	chrX	196403863	196413967	10104	10104	6.223079968329374	6	62878.0	2	10	1.7946095098634902	0.0	LOC111814156	1.0	104.0	-	Liftoff	False
AKAP17A	T4	chrX	196554927	196567301	12374	12374	7.374414094068207	8	91251.0	2	10	1.9539373845924222	0.0	AKAP17A	1.0	2374.0	-	Liftoff	False
P2RY8	T4	chrX	196578425	196589633	11208	11208	19.296038543897215	19	216270.0	9	22	1.2483302234733693	0.0	P2RY8	1.0	1208.0	+	Liftoff	False
SLC25A6	T3	chrX	196593322	196610329	17007	17007	8.836831892750045	7	150288.0	1	17	4.686115227744539	0.0	SLC25A6	1.0	7007.0	+	Liftoff	False
IL3RA	T3	chrX	196599624	196614318	14694	14694	6.15761535320539	6	90480.0	1	12	2.3918695770534577	0.0	IL3RA	1.0	4694.0	-	Liftoff	False
LOC111814152	T4	chrX	196611368	196623036	11668	11668	9.40469660610216	9	109734.0	4	13	1.702078389957193	0.0	LOC111814152	1.0	1668.0	-	Liftoff	False
LOC111814141	T4	chrX	196616590	196631126	14536	14536	8.94881673087507	9	130080.0	4	13	1.8441610776546786	0.0	LOC111814141	1.0	4536.0	-	Liftoff	False
CSF2RA	T4	chrX	196623339	196643058	19719	19719	10.810842334803997	10	213179.0	4	17	3.5259317105046546	0.0	CSF2RA	1.0	9719.0	-	Liftoff	False
CRLF2	T4	chrX	196638467	196660955	22488	22488	10.485681252223408	10	235802.0	2	16	3.062605600900542	0.0	CRLF2	1.0	12488.0	+	Liftoff	False
LOC101568817	T3	chrX	196753655	196777717	24062	24062	9.98711661541019	10	240310.0	0	18	4.232509743784025	0.4155930512841825	LOC101568817	1.0	14062.0	-	Liftoff	False
PPP2R3B	T3	chrX	196852735	196874786	22051	22051	11.409006394267834	11	251580.0	1	18	2.39273698954243	0.0	PPP2R3B	1.0	12051.0	+	Liftoff	False
GTPBP6	T3	chrX	196866046	196884007	17961	17961	9.343744780357442	10	167823.0	1	15	3.216651526395466	0.0	GTPBP6	1.0	7961.0	+	Liftoff	False
PLCXD1	T4	chrX	196873402	196891048	17646	17646	7.823189391363482	6	138048.0	1	15	3.650508566007456	0.0	PLCXD1	1.0	7646.0	-	Liftoff	False
LOC101566810	T4	chrX	196887184	196911251	24067	24067	12.65276104209083	11	304514.0	1	21	5.028448275647414	0.0	LOC101566810	1.0	14067.0	-	Liftoff	False
LOC101566016	T3	chrX	196962384	196975722	13338	13338	24.22199730094467	24	323073.0	9	31	3.6355534533649037	0.0	LOC101566016	1.0	3338.0	-	Liftoff	False
LOC101565614	T4	chrX	196977938	197011416	33478	33478	29.009050719875738	30	971165.0	2	42	8.34562454941369	0.0	LOC101565614	1.0	23478.0	+	Liftoff	False
LOC101564436	T3	chrX	197029099	197147548	118449	118449	26.726422342105042	26	3165718.0	4	38	4.972386765385884	0.0	LOC101564436	1.0	108449.0	+	Liftoff	False
LOC111814154	T3	chrX	197062103	197072289	10186	10186	21.091498134694678	22	214838.0	7	27	2.7816811858584614	0.0	LOC111814154	1.0	186.0	-	Liftoff	False
ZNF268	T3	chrX	197069820	197082070	12250	12250	23.588897959183672	24	288964.0	5	28	3.27351387215946	0.0	ZNF268	1.0	2250.0	+	Liftoff	False
PIN4-DL2	T2	chrX	197074532	197086309	11777	11777	24.491806062664516	25	288440.0	5	31	2.8820087258871228	0.0	PIN4	3.0	1777.0	+	AUGUSTUS	True
LOC111814145	T3	chrX	197091278	197623725	532447	532447	29.676405351142932	30	15801113.0	4	53	6.931902343763699	0.0	LOC111814145	1.0	522447.0	+	Liftoff	False
LOC101565213	T3	chrX	197094663	197107711	13048	13048	33.970800122624155	34	443251.0	12	38	1.4778632967480654	0.0	LOC101565213	1.0	3048.0	+	Liftoff	False
TUBA1C-L1	T2	chrX	197221996	197236332	14336	14336	23.328822544642858	24	334442.0	7	30	2.9986968259191342	0.0	TUBA1C	2.0	4336.0	-	Liftoff	True
LOC111814138	T3	chrX	197260525	197298715	38190	38190	34.68352971982194	33	1324564.0	8	46	4.729955959381057	0.0	LOC111814138	1.0	28190.0	+	Liftoff	False
LOC101563637	T4	chrX	197360441	197372059	11618	11618	27.385780685143743	27	318168.0	10	34	2.94800484522964	0.0	LOC101563637	1.0	1618.0	+	Liftoff	False
LOC101563248	T3	chrX	197367084	197408868	41784	41784	30.305547578020295	31	1266287.0	8	38	3.996211092247473	0.0	LOC101563248	1.0	31784.0	+	Liftoff	False
LOC101561645	T4	chrX	197441054	197451264	10210	10210	31.825073457394712	32	324934.0	5	37	2.567856402318689	0.0	LOC101561645	1.0	210.0	+	Liftoff	False
LOC111814147	T4	chrX	197486390	197500748	14358	14358	42.11505780749408	42	604688.0	14	52	5.187096538950183	0.0	LOC111814147	1.0	4358.0	-	Liftoff	False
LOC111814144	T4	chrX	197518979	197544788	25809	25809	38.51373551861754	38	994001.0	12	53	8.333783661958297	0.0	LOC111814144	1.0	15809.0	-	Liftoff	False
ZNF709-L13	T2	chrX	197568836	197603569	34733	34733	29.98309964586992	30	1041403.0	7	38	4.102728448045072	0.0	ZNF709	14.0	24733.0	-	Liftoff	True
LOC101593052	T3	chrX	197646389	197763035	116646	116646	31.390643485417417	33	3661593.0	4	46	9.309000929944148	0.0	LOC101593052	1.0	106646.0	-	Liftoff	False
LOC111814148	T3	chrX	197684909	197734921	50012	50012	32.931816364072624	33	1646986.0	15	42	4.152605361037992	0.0	LOC111814148	1.0	40012.0	+	Liftoff	False
MED4-DL2	T2	chrX	197696050	197707751	11701	11701	36.146483206563545	36	422950.0	17	42	2.756892331454489	0.0	MED4	3.0	1701.0	+	AUGUSTUS	True
LOC111814155	T4	chrX	197725426	197735566	10140	10140	34.8870808678501	35	353755.0	17	43	4.62215003714146	0.0	LOC111814155	1.0	140.0	+	Liftoff	False
RPL27-DL7	T2	chrX	197731686	197742251	10565	10565	40.10705158542357	41	423731.0	15	46	3.552911854546835	0.0	RPL27	8.0	565.0	+	AUGUSTUS	True
LOC101589924	T3	chrX	197770755	197786227	15472	15472	35.50568769389866	36	549344.0	12	43	3.0931285751321913	0.0	LOC101589924	1.0	5472.0	+	Liftoff	False
LOC105741052	T4	chrX	197782365	197803767	21402	21402	37.851369030931686	38	810095.0	15	42	1.7764278644889748	0.0	LOC105741052	1.0	11402.0	-	Liftoff	False
LOC111814150	T4	chrX	197794436	197809872	15436	15436	37.59607411246437	38	580333.0	17	42	2.1542085052797257	0.0	LOC111814150	1.0	5436.0	+	Liftoff	False
LOC111814139	T4	chrX	197822573	197833947	11374	11374	28.811148232811675	29	327698.0	11	34	2.2033181972324445	0.0	LOC111814139	1.0	1374.0	-	Liftoff	False
RPL10A-DL10	T2	chrY	4819203	4829857	10654	10654	13.37694762530505	14	142518.0	7	15	1.1568463348844755	0.0	RPL10A	15.0	654.0	-	AUGUSTUS	True
LOC111814767	T3	chrY	10565877	10578204	12327	12327	23.97939482436927	24	295594.0	13	28	1.7171340145989278	0.0	LOC111814767	1.0	2327.0	-	Liftoff	False
LOC111814766	T3	chrY	10572325	10584963	12638	12638	26.946431397373	26	340549.0	13	33	3.5160061069540967	0.0	LOC111814766	1.0	2638.0	-	Liftoff	False
LOC111814656	T3	chrY	11402468	11414980	12512	12512	12.351342710997443	13	154540.0	5	18	3.255718673270177	0.0	LOC111814656	1.0	2512.0	-	Liftoff	False
LOC111814657	T3	chrY	11407344	11418630	11286	11286	10.513556618819777	10	118656.0	5	15	2.302011729850667	0.0	LOC111814657	1.0	1286.0	-	Liftoff	False
RPL10A-DL11	T2	chrY	13377199	13387853	10654	10654	18.29312934109255	17	194895.0	11	25	2.787033808473545	0.0	RPL10A	15.0	654.0	+	AUGUSTUS	True
LOC101589680	T3	chrY	15310056	15321646	11590	11590	12.90923209663503	12	149618.0	8	18	2.0725935069815478	0.0	LOC101589680	1.0	1590.0	-	Liftoff	False
LOC111814932	T3	chrY	16853113	16866615	13502	13502	19.485039253443933	20	263087.0	13	24	1.7747650516851303	0.0	LOC111814932	1.0	3502.0	-	Liftoff	False
LOC111814935	T3	chrY	17677828	17689881	12053	12053	10.034182361237866	10	120942.0	3	13	1.2814990621441957	0.0	LOC111814935	1.0	2053.0	+	Liftoff	False
LOC105741353	T3	chrY	19896882	19918662	21780	21780	29.045638200183653	29	632614.0	7	35	2.2614125991249603	0.0	LOC105741353	1.0	11780.0	+	Liftoff	False
LOC111814857	T3	chrY	21215796	21233128	17332	17332	22.326736672051695	23	386967.0	13	28	2.8777368115985986	0.0	LOC111814857	1.0	7332.0	-	Liftoff	False
LOC111814806	T3	chrY	22250281	22262691	12410	12410	14.852215954875101	15	184316.0	10	18	1.5838366717688117	0.0	LOC111814806	1.0	2410.0	+	Liftoff	False
LOC111814722	T3	chrY	27297036	27310745	13709	13709	27.898825589029105	29	382465.0	17	36	4.576105860430509	0.0	LOC111814722	1.0	3709.0	+	Liftoff	False
LOC111814978	T3	chrY	30096944	30109028	12084	12084	16.16699768288646	16	195362.0	11	19	1.7522151931425975	0.0	LOC111814978	1.0	2084.0	-	Liftoff	False
RPL10A-DL12	T2	chrY	31511697	31522351	10654	10654	42.27463863337714	45	450394.0	10	52	5.9006098083386735	0.0	RPL10A	15.0	654.0	-	AUGUSTUS	True
LOC105741345	T3	chrY	34783422	34794019	10597	10597	24.442578088138152	24	259018.0	20	27	1.261366506035817	0.0	LOC105741345	1.0	597.0	+	Liftoff	False
LOC111814760	T3	chrY	34803097	34819338	16241	16241	15.782771996798227	14	256328.0	11	21	2.9096530518274433	0.0	LOC111814760	1.0	6241.0	+	Liftoff	False
LOC111814761	T3	chrY	34857317	34879232	21915	21915	21.294820898927675	21	466676.0	12	28	3.0644619204034766	0.0	LOC111814761	1.0	11915.0	-	Liftoff	False
LOC105741281	T3	chrY	35675229	35686095	10866	10866	11.701454076937235	11	127148.0	8	18	2.6288534253211213	0.0	LOC105741281	1.0	866.0	+	Liftoff	False
LOC101568168	T3	chrY	35943118	35954983	11865	11865	15.51504424778761	16	184086.0	9	19	2.036820038775066	0.0	LOC101568168	1.0	1865.0	-	Liftoff	False
LOC111814690	T3	chrY	36492421	36505548	13127	13127	25.876133160661233	23	339676.0	10	44	5.433298049997046	0.0	LOC111814690	1.0	3127.0	-	Liftoff	False
